,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
20590,5402,Northern Europe,1055,"Meat indigenous, pig",5322,Production,Head,26935092.0,A,29068773.0,A,29124420.0,A,30491692.0,A,33551401.0,A,32147235.0,A,31168747.0,A,32025877.0,A,32812673.0,A,33856793.0,A,36547028.0,A,36461198.0,A,35267903.0,A,35004650.0,A,31819640.0,A,32495074.0,A,34168911.0,A,35081717.0,A,37873993.0,A,39211727.0,A,39334456.0,A,39765698.0,A,41370065.0,A,39649741.0,A,40368100.0,A,41301949.0,A,41313541.0,A,41475863.0,A,39986930.0,A,39914706.0,A,40975816.0,A,47117206.0,A,47460732.0,A,48440645.0,A,47575045.0,A,47152817.0,A,49380431.0,A,52028019.0,A,50620604.0,A,47080445.0,A,45635972.0,A,47205228.0,A,46236830.0,A,46911894.0,A,46639723.0,A,46681652.0,A,47482669.0,A,47656858.0,A,47999477.0,A,49868058.0,A,51824458.0,A,51152457.0,A,50784689.0,A
20592,5402,Northern Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1771930.0,A,1886165.0,A,1894665.0,A,1991019.0,A,2171270.0,A,2117528.0,A,2049593.0,A,2089455.0,A,2148978.0,A,2211799.0,A,2377007.0,A,2404355.0,A,2387876.0,A,2346837.0,A,2147102.0,A,2210587.0,A,2314502.0,A,2370714.0,A,2557336.0,A,2640227.0,A,2662473.0,A,2696738.0,A,2807171.0,A,2710722.0,A,2783416.0,A,2854384.0,A,2864908.0,A,2901290.0,A,2825743.0,A,2881168.0,A,2970514.0,A,3433079.0,A,3506782.0,A,3553066.0,A,3516115.0,A,3514086.0,A,3670686.0,A,3882605.0,A,3797682.0,A,3542915.0,A,3488369.0,A,3596029.0,A,3526088.0,A,3601934.0,A,3624437.0,A,3586407.0,A,3726611.0,A,3635754.0,A,3516501.0,A,3647848.0,A,3742204.0,A,3674627.0,A,3582384.0,A
20593,5402,Northern Europe,1144,"Meat indigenous, rabbit",5323,Production,1000 Head,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,493.0,A,243.0,A,341.0,A,259.0,A,240.0,A,205.0,A,269.0,A,188.0,A,217.0,A,216.0,A,184.0,A,262.0,A,278.0,A,257.0,A,271.0,A,240.0,A,221.0,A,205.0,A,257.0,A,224.0,A,230.0,A,231.0,A
20595,5402,Northern Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,952.0,A,460.0,A,578.0,A,470.0,A,398.0,A,343.0,A,469.0,A,322.0,A,363.0,A,371.0,A,346.0,A,443.0,A,471.0,A,437.0,A,457.0,A,393.0,A,363.0,A,332.0,A,420.0,A,354.0,A,355.0,A,370.0,A
20596,5402,Northern Europe,1012,"Meat indigenous, sheep",5322,Production,Head,16662461.0,A,16538567.0,A,16151111.0,A,16543096.0,A,16289247.0,A,17792160.0,A,17334841.0,A,16475851.0,A,14615482.0,A,15207334.0,A,15157997.0,A,14982897.0,A,15594338.0,A,16944137.0,A,17383467.0,A,16438834.0,A,15294982.0,A,16095647.0,A,16235626.0,A,18689830.0,A,18233541.0,A,18334948.0,A,19332731.0,A,19245646.0,A,20673867.0,A,20335131.0,A,20664976.0,A,22097263.0,A,25305055.0,A,26800504.0,A,28280860.0,A,29502723.0,A,29327138.0,A,28802083.0,A,28482956.0,A,27227311.0,A,22943280.0,A,25226992.0,A,26326257.0,A,25009357.0,A,19134972.0,A,20568440.0,A,20525541.0,A,21035623.0,A,22184256.0,A,22121840.0,A,21241180.0,A,21854947.0,A,20653061.0,A,18701192.0,A,19266630.0,A,18563102.0,A,19553200.0,A
20598,5402,Northern Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,337207.0,A,335058.0,A,327641.0,A,337112.0,A,331285.0,A,356258.0,A,348036.0,A,332624.0,A,295222.0,A,305747.0,A,308604.0,A,302933.0,A,311288.0,A,335536.0,A,348416.0,A,322319.0,A,301459.0,A,312732.0,A,315518.0,A,364628.0,A,350687.0,A,352321.0,A,374010.0,A,372984.0,A,399296.0,A,385773.0,A,395490.0,A,422737.0,A,481616.0,A,509694.0,A,534190.0,A,549086.0,A,553170.0,A,539076.0,A,531012.0,A,510317.0,A,465405.0,A,503349.0,A,516610.0,A,502511.0,A,382044.0,A,410763.0,A,414889.0,A,428538.0,A,448901.0,A,443857.0,A,433447.0,A,433668.0,A,412397.0,A,378374.0,A,392070.0,A,367065.0,A,385848.0,A
20599,5402,Northern Europe,1087,"Meat indigenous, turkey",5323,Production,1000 Head,5025.0,A,4563.0,A,5120.0,A,5641.0,A,6119.0,A,10037.0,A,11025.0,A,13565.0,A,15056.0,A,16224.0,A,16407.0,A,19339.0,A,21341.0,A,21148.0,A,19147.0,A,21060.0,A,22200.0,A,23169.0,A,27737.0,A,27802.0,A,28960.0,A,29931.0,A,31195.0,A,31277.0,A,31653.0,A,34975.0,A,35552.0,A,36066.0,A,39576.0,A,37861.0,A,39752.0,A,39869.0,A,42261.0,A,44337.0,A,49780.0,A,46412.0,A,43800.0,A,41679.0,A,37612.0,A,33635.0,A,29892.0,A,29020.0,A,26819.0,A,28107.0,A,25486.0,A,21644.0,A,19201.0,A,20449.0,A,21394.0,A,21052.0,A,22934.0,A,21788.0,A,20873.0,A
20601,5402,Northern Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,25065.0,A,22735.0,A,25495.0,A,28990.0,A,31380.0,A,50900.0,A,55790.0,A,68590.0,A,75470.0,A,80407.0,A,83060.0,A,97690.0,A,106344.0,A,105664.0,A,96000.0,A,105610.0,A,111535.0,A,116035.0,A,137206.0,A,143136.0,A,151581.0,A,158863.0,A,164444.0,A,165899.0,A,167604.0,A,185072.0,A,188591.0,A,192145.0,A,210687.0,A,203503.0,A,216657.0,A,269328.0,A,308024.0,A,324920.0,A,358432.0,A,343141.0,A,349383.0,A,350810.0,A,332107.0,A,303153.0,A,280143.0,A,284243.0,A,275688.0,A,282301.0,A,248552.0,A,216627.0,A,182986.0,A,173983.0,A,199712.0,A,201447.0,A,215273.0,A,217316.0,A,217751.0,A
20604,5402,Northern Europe,867,"Meat, cattle",5510,Production,tonnes,1447109.0,A,1519807.0,A,1564510.0,A,1456155.0,A,1404608.0,A,1515731.0,A,1677023.0,A,1605534.0,A,1601395.0,A,1681507.0,A,1678498.0,A,1570950.0,A,1534080.0,A,1985013.0,A,2198469.0,A,1953799.0,A,1973667.0,A,1979475.0,A,2025886.0,A,2137341.0,A,1953629.0,A,1901434.0,A,1988211.0,A,2153981.0,A,2224894.0,A,2165686.0,A,2179263.0,A,1943780.0,A,1943159.0,A,2067667.0,A,2125101.0,A,2478958.0,A,2260275.0,A,2134075.0,A,2152198.0,A,1880343.0,A,1906612.0,A,1912833.0,A,1934513.0,A,1884459.0,A,1780874.0,A,1791362.0,A,1816323.0,A,1843013.0,A,1844353.0,A,1911547.0,A,1997363.0,A,1912183.0,A,1865644.0,A,1982978.0,A,1996454.0,A,1866301.0,A,1853422.0,A
20607,5402,Northern Europe,1058,"Meat, chicken",5510,Production,tonnes,408727.0,A,427198.0,A,423815.0,A,457365.0,A,463722.0,A,478107.0,A,516375.0,A,574136.0,A,601082.0,A,628087.0,A,640709.0,A,712216.0,A,717796.0,A,713933.0,A,695954.0,A,764816.0,A,791630.0,A,794474.0,A,816171.0,A,812977.0,A,822328.0,A,874361.0,A,850651.0,A,877580.0,A,946348.0,A,1001272.0,A,1055853.0,A,1120815.0,A,1037997.0,A,1079494.0,A,1140480.0,A,1361630.0,A,1373598.0,A,1471793.0,A,1496100.0,A,1559813.0,A,1631150.0,A,1679160.0,A,1723257.0,A,1723362.0,A,1812044.0,A,1847705.0,A,1868739.0,A,1881628.0,A,1934963.0,A,1885235.0,A,1893679.0,A,1912625.0,A,1911713.0,A,2042276.0,A,2031419.0,A,2072692.0,A,2153340.0,A
20610,5402,Northern Europe,1069,"Meat, duck",5510,Production,tonnes,18700.0,A,15500.0,A,14100.0,A,15700.0,A,17600.0,A,19900.0,A,19200.0,A,20800.0,A,18300.0,A,18000.0,A,20300.0,A,22100.0,A,23300.0,A,21100.0,A,19700.0,A,20900.0,A,20600.0,A,22100.0,A,21300.0,A,22806.0,A,22925.0,A,23545.0,A,24253.0,A,22700.0,A,21843.0,A,23153.0,A,23320.0,A,24332.0,A,30887.0,A,31214.0,A,29775.0,A,35499.0,A,34685.0,A,34371.0,A,38209.0,A,42005.0,A,44713.0,A,46624.0,A,48212.0,A,46744.0,A,54407.0,A,51514.0,A,50445.0,A,45375.0,A,48678.0,A,47943.0,A,39133.0,A,36968.0,A,33781.0,A,33421.0,A,37016.0,A,35764.0,A,34062.0,A
20611,5402,Northern Europe,1163,"Meat, game",5510,Production,tonnes,13800.0,A,15100.0,A,14700.0,A,15500.0,A,16000.0,A,15500.0,A,15500.0,A,15300.0,A,15400.0,A,13200.0,A,13400.0,A,15700.0,A,16400.0,A,17960.0,A,17240.0,A,18880.0,A,21100.0,A,23929.0,A,26661.0,A,30587.0,A,34010.0,A,38710.0,A,36004.0,A,36318.0,A,36536.0,A,30568.0,A,32278.0,A,34549.0,A,31774.0,A,31429.0,A,36435.0,A,35541.0,A,35876.0,A,33703.0,A,32924.0,A,32175.0,A,32288.0,A,33107.0,A,34512.0,A,34007.0,A,33364.0,A,33354.0,A,33919.0,A,32775.0,A,31648.0,A,29989.0,A,30831.0,A,32043.0,A,33167.0,A,33384.0,A,34670.0,A,33829.0,A,33711.0,A
20614,5402,Northern Europe,1017,"Meat, goat",5510,Production,tonnes,383.0,A,391.0,A,371.0,A,345.0,A,342.0,A,411.0,A,433.0,A,366.0,A,335.0,A,323.0,A,274.0,A,257.0,A,263.0,A,259.0,A,252.0,A,254.0,A,278.0,A,275.0,A,277.0,A,286.0,A,319.0,A,367.0,A,384.0,A,366.0,A,387.0,A,352.0,A,378.0,A,360.0,A,356.0,A,356.0,A,318.0,A,547.0,A,664.0,A,827.0,A,724.0,A,814.0,A,717.0,A,818.0,A,690.0,A,847.0,A,808.0,A,903.0,A,799.0,A,762.0,A,809.0,A,656.0,A,614.0,A,630.0,A,590.0,A,511.0,A,475.0,A,509.0,A,555.0,A
20617,5402,Northern Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1800.0,A,1800.0,A,1600.0,A,1520.0,A,1720.0,A,1500.0,A,1360.0,A,1660.0,A,1860.0,A,1720.0,A,1820.0,A,1955.0,A,2395.0,A,1995.0,A,1560.0,A,1620.0,A,1925.0,A,2120.0,A,1765.0,A,1710.0,A,1815.0,A,2095.0,A,2130.0,A,1625.0,A,1565.0,A,1715.0,A,1760.0,A,1740.0,A,3865.0,A,4097.0,A,3878.0,A,4153.0,A,4073.0,A,4009.0,A,2975.0,A,4038.0,A,3990.0,A,3751.0,A,3960.0,A,4586.0,A,4408.0,A,4425.0,A,4521.0,A,4454.0,A,4450.0,A,4509.0,A,3818.0,A,3470.0,A,3744.0,A,3311.0,A,3561.0,A,3239.0,A,2924.0,A
20620,5402,Northern Europe,1097,"Meat, horse",5510,Production,tonnes,21769.0,A,21208.0,A,22628.0,A,25823.0,A,25167.0,A,23430.0,A,22571.0,A,20426.0,A,18276.0,A,16767.0,A,15333.0,A,14247.0,A,12025.0,A,10844.0,A,12635.0,A,15646.0,A,19045.0,A,16627.0,A,13908.0,A,14701.0,A,16408.0,A,17551.0,A,16272.0,A,14616.0,A,13121.0,A,10690.0,A,9886.0,A,8133.0,A,7854.0,A,7001.0,A,7416.0,A,9359.0,A,9208.0,A,9013.0,A,8575.0,A,8094.0,A,8847.0,A,8090.0,A,9071.0,A,9458.0,A,9290.0,A,10101.0,A,9107.0,A,8815.0,A,8208.0,A,8069.0,A,7950.0,A,8057.0,A,8355.0,A,9205.0,A,10591.0,A,12263.0,A,11609.0,A
20621,5402,Northern Europe,1166,"Meat, nes",5510,Production,tonnes,18000.0,A,37400.0,A,38119.0,A,37176.0,A,23573.0,A,22232.0,A,32824.0,A,21775.0,A,13404.0,A,13662.0,A,13942.0,A,14828.0,A,11131.0,A,11020.0,A,11838.0,A,12904.0,A,12058.0,A,12794.0,A,11985.0,A,13200.0,A,13247.0,A,13303.0,A,13200.0,A,24397.0,A,25680.0,A,20586.0,A,21324.0,A,22038.0,A,22512.0,A,13930.0,A,13659.0,A,14327.0,A,16347.0,A,13284.0,A,12168.0,A,11815.0,A,10933.0,A,15207.0,A,13446.0,A,12537.0,A,19278.0,A,11626.0,A,11235.0,A,13002.0,A,11057.0,A,12088.0,A,12020.0,A,12024.0,A,13302.0,A,14708.0,A,11994.0,A,13440.0,A,13673.0,A
20624,5402,Northern Europe,1035,"Meat, pig",5510,Production,tonnes,1735304.0,A,1859052.0,A,1875501.0,A,1971689.0,A,2143568.0,A,2090400.0,A,2028144.0,A,2065766.0,A,2119433.0,A,2189026.0,A,2359750.0,A,2386014.0,A,2362476.0,A,2333569.0,A,2135379.0,A,2196374.0,A,2302825.0,A,2363411.0,A,2543039.0,A,2622030.0,A,2646521.0,A,2685641.0,A,2797068.0,A,2705375.0,A,2778932.0,A,2834803.0,A,2859840.0,A,2897475.0,A,2819244.0,A,2875184.0,A,2963441.0,A,3427628.0,A,3484966.0,A,3535240.0,A,3488748.0,A,3465812.0,A,3603507.0,A,3795618.0,A,3711539.0,A,3457674.0,A,3433942.0,A,3511447.0,A,3457525.0,A,3508654.0,A,3485055.0,A,3434554.0,A,3531091.0,A,3429561.0,A,3251151.0,A,3407207.0,A,3526518.0,A,3462699.0,A,3397179.0,A
20627,5402,Northern Europe,1141,"Meat, rabbit",5510,Production,tonnes,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230.0,A,1298.0,A,813.0,A,851.0,A,574.0,A,504.0,A,460.0,A,587.0,A,415.0,A,467.0,A,527.0,A,539.0,A,443.0,A,450.0,A,395.0,A,374.0,A,319.0,A,278.0,A,236.0,A,294.0,A,223.0,A,203.0,A,197.0,A
20630,5402,Northern Europe,977,"Meat, sheep",5510,Production,tonnes,337753.0,A,335140.0,A,325428.0,A,335138.0,A,324561.0,A,355458.0,A,346739.0,A,330146.0,A,289672.0,A,304207.0,A,307876.0,A,300269.0,A,311427.0,A,334271.0,A,343250.0,A,319627.0,A,299365.0,A,308961.0,A,311691.0,A,358815.0,A,345671.0,A,349711.0,A,371024.0,A,374080.0,A,397807.0,A,382265.0,A,389162.0,A,414135.0,A,470792.0,A,498176.0,A,510869.0,A,537036.0,A,545399.0,A,531923.0,A,525314.0,A,504517.0,A,458222.0,A,501159.0,A,521629.0,A,506572.0,A,385489.0,A,414524.0,A,406677.0,A,426003.0,A,446790.0,A,445880.0,A,436502.0,A,433099.0,A,410966.0,A,377791.0,A,391819.0,A,370792.0,A,389521.0,A
20633,5402,Northern Europe,1080,"Meat, turkey",5510,Production,tonnes,25065.0,A,22735.0,A,25495.0,A,28990.0,A,31380.0,A,50900.0,A,55800.0,A,68600.0,A,75500.0,A,80400.0,A,83100.0,A,97680.0,A,106345.0,A,105665.0,A,96000.0,A,105600.0,A,111535.0,A,115975.0,A,128710.0,A,134577.0,A,130765.0,A,148889.0,A,157724.0,A,157573.0,A,160680.0,A,180563.0,A,181938.0,A,189181.0,A,206334.0,A,205023.0,A,219727.0,A,271657.0,A,312227.0,A,316972.0,A,343838.0,A,340130.0,A,342233.0,A,344152.0,A,322802.0,A,313250.0,A,313766.0,A,300919.0,A,289960.0,A,290622.0,A,267047.0,A,239466.0,A,204071.0,A,189514.0,A,207589.0,A,213259.0,A,224580.0,A,250443.0,A,240190.0,A
20655,5402,Northern Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,1447109.0,A,1519807.0,A,1564510.0,A,1456155.0,A,1404608.0,A,1515731.0,A,1677023.0,A,1605534.0,A,1601395.0,A,1681507.0,A,1678498.0,A,1570950.0,A,1534080.0,A,1985013.0,A,2198469.0,A,1953799.0,A,1973667.0,A,1979475.0,A,2025886.0,A,2137341.0,A,1953629.0,A,1901434.0,A,1988211.0,A,2153981.0,A,2224894.0,A,2165686.0,A,2179263.0,A,1943780.0,A,1943159.0,A,2067667.0,A,2125101.0,A,2478958.0,A,2260275.0,A,2134075.0,A,2152198.0,A,1880343.0,A,1906612.0,A,1912833.0,A,1934513.0,A,1884459.0,A,1780874.0,A,1791362.0,A,1816323.0,A,1843013.0,A,1844353.0,A,1911547.0,A,1997363.0,A,1912183.0,A,1865644.0,A,1982978.0,A,1996454.0,A,1866301.0,A,1853422.0,A
20659,5402,Northern Europe,1775,"Meat indigenous, poultry",5323,Production,1000 Head,311511.0,A,320594.0,A,316949.0,A,342445.0,A,347763.0,A,368511.0,A,394856.0,A,430778.0,A,453194.0,A,474159.0,A,484495.0,A,544496.0,A,552934.0,A,555419.0,A,531789.0,A,567323.0,A,607344.0,A,610968.0,A,630463.0,A,631168.0,A,641974.0,A,675442.0,A,663388.0,A,684856.0,A,706345.0,A,731016.0,A,771362.0,A,815114.0,A,781233.0,A,816512.0,A,863824.0,A,1035100.0,A,1047393.0,A,1110344.0,A,1141565.0,A,1173073.0,A,1199511.0,A,1246740.0,A,1255546.0,A,1268401.0,A,1316632.0,A,1346093.0,A,1350587.0,A,1378327.0,A,1383395.0,A,1362607.0,A,1348665.0,A,1347207.0,A,1366513.0,A,1468648.0,A,1464462.0,A,1494599.0,A,1546844.0,A
20660,5402,Northern Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,459715.0,A,466781.0,A,467708.0,A,505087.0,A,510778.0,A,552336.0,A,594961.0,A,668380.0,A,700377.0,A,733055.0,A,750358.0,A,838270.0,A,856248.0,A,849493.0,A,821874.0,A,901672.0,A,936172.0,A,944890.0,A,987070.0,A,992958.0,A,1010515.0,A,1063510.0,A,1053479.0,A,1074656.0,A,1145503.0,A,1217952.0,A,1277077.0,A,1349136.0,A,1294334.0,A,1332299.0,A,1416753.0,A,1699783.0,A,1740084.0,A,1864476.0,A,1912799.0,A,1961991.0,A,2038433.0,A,2105292.0,A,2135497.0,A,2086630.0,A,2153228.0,A,2175547.0,A,2207315.0,A,2228900.0,A,2210750.0,A,2184492.0,A,2170015.0,A,2165009.0,A,2181078.0,A,2333057.0,A,2327336.0,A,2379680.0,A,2469408.0,A
20661,5402,Northern Europe,1770,"Meat indigenous, total",5510,Production,tonnes,4245638.0,A,4383760.0,A,4440206.0,A,4510663.0,A,4640540.0,A,4702665.0,A,4798294.0,A,4788761.0,A,4842488.0,A,5017174.0,A,5187567.0,A,5231537.0,A,5173426.0,A,5580480.0,A,5625545.0,A,5485210.0,A,5614069.0,A,5740910.0,A,5995795.0,A,6281265.0,A,6129378.0,A,6164033.0,A,6385345.0,A,6443443.0,A,6635933.0,A,6715122.0,A,6805801.0,A,6727834.0,A,6711257.0,A,6966674.0,A,7239405.0,A,8300824.0,A,8274562.0,A,8280670.0,A,8261864.0,A,7974314.0,A,8154860.0,A,8502456.0,A,8546843.0,A,8179181.0,A,7878039.0,A,8043419.0,A,8056062.0,A,8182001.0,A,8227981.0,A,8277726.0,A,8469667.0,A,8283792.0,A,8118639.0,A,8512679.0,A,8609994.0,A,8424171.0,A,8426517.0,A
20664,5402,Northern Europe,1808,"Meat, Poultry",5510,Production,tonnes,454292.0,A,467233.0,A,465010.0,A,503575.0,A,514422.0,A,550407.0,A,592735.0,A,665196.0,A,696742.0,A,728207.0,A,745929.0,A,833951.0,A,849836.0,A,842693.0,A,813214.0,A,892936.0,A,925690.0,A,934669.0,A,967946.0,A,972070.0,A,977833.0,A,1048890.0,A,1034758.0,A,1059478.0,A,1130436.0,A,1206703.0,A,1262871.0,A,1336068.0,A,1279083.0,A,1319828.0,A,1393860.0,A,1672940.0,A,1724583.0,A,1827145.0,A,1881121.0,A,1945986.0,A,2022086.0,A,2073687.0,A,2098231.0,A,2087942.0,A,2184625.0,A,2204563.0,A,2213665.0,A,2222079.0,A,2255138.0,A,2177153.0,A,2140701.0,A,2142577.0,A,2156827.0,A,2292267.0,A,2296576.0,A,2362138.0,A,2430517.0,A
20665,5402,Northern Europe,1765,"Meat, Total",5510,Production,tonnes,4028410.0,A,4255331.0,A,4306267.0,A,4345401.0,A,4452241.0,A,4573569.0,A,4715969.0,A,4724508.0,A,4754658.0,A,4946899.0,A,5135002.0,A,5136216.0,A,5097638.0,A,5535629.0,A,5532277.0,A,5410420.0,A,5554027.0,A,5640141.0,A,5901392.0,A,6149029.0,A,5987638.0,A,6055607.0,A,6256921.0,A,6368611.0,A,6607794.0,A,6651653.0,A,6755001.0,A,6656537.0,A,6574774.0,A,6813571.0,A,7051329.0,A,8177633.0,A,8078132.0,A,8086061.0,A,8102346.0,A,7850061.0,A,8043673.0,A,8341106.0,A,8324046.0,A,7993963.0,A,7848197.0,A,7978419.0,A,7949693.0,A,8055554.0,A,8083453.0,A,8020310.0,A,8157391.0,A,7970453.0,A,7740237.0,A,8118345.0,A,8269320.0,A,8122174.0,A,8130384.0,A
20671,5402,Northern Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,338136.0,A,335531.0,A,325799.0,A,335483.0,A,324903.0,A,355869.0,A,347172.0,A,330512.0,A,290007.0,A,304530.0,A,308150.0,A,300526.0,A,311690.0,A,334530.0,A,343502.0,A,319881.0,A,299643.0,A,309236.0,A,311968.0,A,359101.0,A,345990.0,A,350078.0,A,371408.0,A,374446.0,A,398194.0,A,382617.0,A,389540.0,A,414495.0,A,471148.0,A,498532.0,A,511187.0,A,537582.0,A,546063.0,A,532750.0,A,526038.0,A,505331.0,A,458939.0,A,501978.0,A,522319.0,A,507420.0,A,386297.0,A,415428.0,A,407477.0,A,426765.0,A,447599.0,A,446536.0,A,437116.0,A,433729.0,A,411556.0,A,378302.0,A,392294.0,A,371301.0,A,390076.0,A
20690,5403,Southern Europe,1122,"Meat indigenous, ass",5322,Production,Head,28153.0,A,34900.0,A,30545.0,A,33870.0,A,48047.0,A,44545.0,A,34007.0,A,25706.0,A,21106.0,A,22056.0,A,27304.0,A,29008.0,A,26100.0,A,22449.0,A,18109.0,A,15706.0,A,14611.0,A,15130.0,A,12971.0,A,11801.0,A,12353.0,A,11828.0,A,6578.0,A,5718.0,A,6485.0,A,6007.0,A,4879.0,A,4191.0,A,4232.0,A,3675.0,A,3301.0,A,3536.0,A,3632.0,A,3649.0,A,3644.0,A,3127.0,A,3053.0,A,3502.0,A,2987.0,A,3000.0,A,3006.0,A,3003.0,A,2934.0,A,2914.0,A,2929.0,A,2922.0,A,2788.0,A,3000.0,A,3000.0,A,3000.0,A,3000.0,A,3000.0,A,3000.0,A
20692,5403,Southern Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,2382.0,A,3001.0,A,2587.0,A,2852.0,A,4339.0,A,3688.0,A,2863.0,A,2211.0,A,1849.0,A,1956.0,A,2384.0,A,2634.0,A,2323.0,A,1901.0,A,1568.0,A,1528.0,A,1343.0,A,1351.0,A,1018.0,A,1034.0,A,972.0,A,1001.0,A,621.0,A,554.0,A,604.0,A,536.0,A,424.0,A,386.0,A,378.0,A,402.0,A,356.0,A,401.0,A,415.0,A,422.0,A,433.0,A,454.0,A,455.0,A,517.0,A,435.0,A,400.0,A,410.0,A,420.0,A,425.0,A,411.0,A,422.0,A,422.0,A,416.0,A,452.0,A,422.0,A,430.0,A,430.0,A,430.0,A,430.0,A
20693,5403,Southern Europe,972,"Meat indigenous, buffalo",5322,Production,Head,25633.0,A,29400.0,A,28051.0,A,27610.0,A,22374.0,A,21925.0,A,19056.0,A,19745.0,A,16560.0,A,15369.0,A,13278.0,A,11285.0,A,10921.0,A,14202.0,A,12585.0,A,10035.0,A,10120.0,A,7443.0,A,8331.0,A,7830.0,A,9740.0,A,4927.0,A,4255.0,A,4182.0,A,5088.0,A,3956.0,A,4350.0,A,3885.0,A,3130.0,A,2845.0,A,2530.0,A,2480.0,A,2686.0,A,2202.0,A,3000.0,A,6304.0,A,7717.0,A,7430.0,A,5346.0,A,7446.0,A,5000.0,A,8131.0,A,5915.0,A,13285.0,A,28399.0,A,5086.0,A,19122.0,A,11140.0,A,27422.0,A,32304.0,A,57247.0,A,114186.0,A,54133.0,A
20695,5403,Southern Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,2163.0,A,2608.0,A,2521.0,A,3545.0,A,3096.0,A,2664.0,A,2661.0,A,2495.0,A,2543.0,A,2384.0,A,2053.0,A,2030.0,A,1456.0,A,2358.0,A,1990.0,A,1600.0,A,1670.0,A,1276.0,A,1296.0,A,1193.0,A,1339.0,A,734.0,A,699.0,A,694.0,A,819.0,A,647.0,A,723.0,A,706.0,A,509.0,A,495.0,A,431.0,A,372.0,A,479.0,A,387.0,A,474.0,A,1448.0,A,1701.0,A,1460.0,A,1076.0,A,1467.0,A,1046.0,A,1991.0,A,1352.0,A,3273.0,A,6216.0,A,1199.0,A,4184.0,A,2517.0,A,5896.0,A,6588.0,A,10799.0,A,24028.0,A,12013.0,A
20696,5403,Southern Europe,944,"Meat indigenous, cattle",5322,Production,Head,7187206.0,A,8159179.0,A,7101021.0,A,6656333.0,A,6197079.0,A,6981030.0,A,7169116.0,A,7691792.0,A,7968160.0,A,7879701.0,A,7633050.0,A,6530403.0,A,7245312.0,A,8329340.0,A,8037720.0,A,7858527.0,A,8417049.0,A,8033561.0,A,7857828.0,A,8121283.0,A,8150727.0,A,7942796.0,A,7819343.0,A,8320960.0,A,8043062.0,A,7971037.0,A,8135031.0,A,8230550.0,A,7900587.0,A,8251260.0,A,8184315.0,A,7583198.0,A,7537674.0,A,6873841.0,A,7207809.0,A,7152275.0,A,7188019.0,A,6915025.0,A,7034843.0,A,7085128.0,A,7171830.0,A,6963939.0,A,6952145.0,A,6982155.0,A,6762518.0,A,6472148.0,A,6331542.0,A,6815201.0,A,6339502.0,A,6291512.0,A,6053015.0,A,5930606.0,A,5376699.0,A
