,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F
19056,5203,Northern America,977,"Meat, sheep",5320,Producing Animals/Slaughtered,Head,18353008.0,A,17927725.0,A,16882468.0,A,15594493.0,A,13894328.0,A,13506688.0,A,13551279.0,A,12565400.0,A,11329397.0,A,11196142.0,A,11388992.0,A,10958041.0,A,10265206.0,A,9458068.0,A,8459240.0,A,7265061.0,A,6855744.0,A,5803845.0,A,5445710.0,A,6039440.0,A,6578205.0,A,7082100.0,A,7266200.0,A,7388500.0,A,6738900.0,A,6189501.0,A,5731313.0,A,5835614.0,A,6034100.0,A,6245700.0,A,6357900.0,A,6169900.0,A,5842400.0,A,5550100.0,A,5149100.0,A,4791700.0,A,4474000.0,A,4380100.0,A,4337800.0,A,4158800.0,A,3984100.0,A,4064300.0,A,3790700.0,A,3700000.0,A,3593800.0,A,3554400.0,A,3298600.0,A,3405300.0,A,3370500.0,A,3291988.0,A,2980070.0,A,3012796.0,A,3177341.0,A,3182600.0,A,3068300.0,A,3070500.0,A,3002200.0,A
19058,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,393264.0,A,381627.0,A,363793.0,A,338673.0,A,306646.0,A,304804.0,A,303107.0,A,281783.0,A,257488.0,A,257666.0,A,259958.0,A,254741.0,A,242342.0,A,218535.0,A,193918.0,A,175098.0,A,164891.0,A,145207.0,A,137954.0,A,149819.0,A,160142.0,A,173753.0,A,179374.0,A,181642.0,A,170570.0,A,161850.0,A,151280.0,A,160798.0,A,166707.0,A,174332.0,A,175466.0,A,169507.0,A,164146.0,A,150562.0,A,140774.0,A,132509.0,A,128498.0,A,124814.0,A,124222.0,A,118935.0,A,115729.0,A,116105.0,A,108091.0,A,106280.0,A,102718.0,A,101292.0,A,99725.0,A,98283.0,A,96693.0,A,92822.0,A,85753.0,A,89557.0,A,90317.0,A,90162.0,A,87345.0,A,87177.0,A,84569.0,A
19059,5203,Northern America,1080,"Meat, turkey",5321,Producing Animals/Slaughtered,1000 Head,106110.0,A,92648.0,A,95785.0,A,102325.0,A,110020.0,A,121546.0,A,131657.0,A,113682.0,A,112032.0,A,123677.0,A,129955.0,A,138778.0,A,141600.0,A,147000.0,A,134918.0,A,150967.0,A,144419.0,A,147217.0,A,163877.0,A,176417.0,A,182674.0,A,177219.0,A,181599.0,A,179884.0,A,192166.0,A,213934.0,A,249317.0,A,256113.0,A,271146.0,A,291269.0,A,296676.0,A,301267.0,A,295693.0,A,298722.0,A,302287.0,A,314765.0,A,311229.0,A,293096.0,A,285356.0,A,289360.0,A,289191.0,A,290916.0,A,287615.0,A,273834.0,A,268586.0,A,275835.0,A,286731.0,A,294065.0,A,267397.0,A,263119.0,A,267545.0,A,270907.0,A,260610.0,A,257522.0,A,253882.0,A,265018.0,A,261927.0,A
19061,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,743448.0,A,653693.0,A,679168.0,A,732905.0,A,771693.0,A,856008.0,A,942174.0,A,821620.0,A,820153.0,A,886241.0,A,905222.0,A,961438.0,A,968601.0,A,965706.0,A,880905.0,A,1007171.0,A,977445.0,A,998013.0,A,1100913.0,A,1175454.0,A,1245435.0,A,1218810.0,A,1271652.0,A,1277521.0,A,1380240.0,A,1536160.0,A,1793917.0,A,1877929.0,A,1996328.0,A,2176464.0,A,2241008.0,A,2322158.0,A,2326709.0,A,2397577.0,A,2468762.0,A,2624889.0,A,2627013.0,A,2534577.0,A,2541999.0,A,2603021.0,A,2672235.0,A,2737672.0,A,2712059.0,A,2618910.0,A,2652144.0,A,2740204.0,A,2868564.0,A,3013200.0,A,2734881.0,A,2718398.0,A,2785737.0,A,2867405.0,A,2801597.0,A,2778562.0,A,2723835.0,A,2896368.0,A,2883999.0,A
19077,5203,Northern America,1806,Beef and Buffalo Meat,5320,Producing Animals/Slaughtered,Head,38153928.0,A,38430990.0,A,39003030.0,A,43430130.0,A,45629788.0,A,45442400.0,A,44755512.0,A,45477183.0,A,44665544.0,A,43581203.0,A,43941992.0,A,43373304.0,A,40356436.0,A,44783270.0,A,52071630.0,A,54206574.0,A,53425608.0,A,49036784.0,A,40898896.0,A,40852444.0,A,42402512.0,A,43644136.0,A,44463494.0,A,45487075.0,A,44283016.0,A,45149481.0,A,42496562.0,A,41466948.0,A,39953126.0,A,38631518.0,A,37521210.0,A,37720980.0,A,37778660.0,A,38756060.0,A,40440690.0,A,42081960.0,A,41741860.0,A,40893460.0,A,41578160.0,A,41424060.0,A,40381160.0,A,40806860.0,A,40203660.0,A,38198260.0,A,37785960.0,A,38751825.0,A,39029820.0,A,39341680.0,A,38154580.0,A,39030780.0,A,39133180.0,A,37824486.0,A,37263688.0,A,34685587.0,A,33030384.0,A,34864180.0,A,36497780.0,A
19079,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,8081148.0,A,8076501.0,A,8588760.0,A,9608739.0,A,9824641.0,A,10219001.0,A,10376471.0,A,10681118.0,A,10734574.0,A,10953592.0,A,11078690.0,A,11271816.0,A,10719358.0,A,11668776.0,A,12359031.0,A,13331848.0,A,12986805.0,A,12344890.0,A,10872532.0,A,10969771.0,A,11366748.0,A,11450209.0,A,11778505.0,A,11917765.0,A,12024825.0,A,12320318.0,A,11837421.0,A,11826417.0,A,11584963.0,A,11365133.0,A,11182056.0,A,11293817.0,A,11331301.0,A,11354349.0,A,11989557.0,A,12457953.0,A,12668371.0,A,12744029.0,A,12948108.0,A,13280048.0,A,13457388.0,A,13187587.0,A,13538187.0,A,13447802.0,A,12650617.0,A,12571581.0,A,13187311.0,A,13334531.0,A,13330714.0,A,13094702.0,A,13110963.0,A,12976017.0,A,12844368.0,A,12798486.0,A,11872515.0,A,12402484.0,A,12787307.0,A
19083,5203,Northern America,1775,"Meat indigenous, poultry",5323,Production,1000 Head,2536576.0,A,2536585.0,A,2622629.0,A,2709255.0,A,2889756.0,A,2798037.0,A,3294837.0,A,3271977.0,A,3453105.0,A,3637425.0,A,3617255.0,A,3750219.0,A,3681063.0,A,3671653.0,A,3488986.0,A,3872253.0,A,3961883.0,A,4175260.0,A,4554645.0,A,4656355.0,A,4823527.0,A,4796166.0,A,4831515.0,A,4993642.0,A,5296054.0,A,5230831.0,A,5836734.0,A,6036989.0,A,6379695.0,A,6762356.0,A,7063910.0,A,7344334.0,A,7628417.0,A,8073598.0,A,8368214.0,A,8562316.0,A,8760426.0,A,8867550.0,A,9186982.0,A,9359290.0,A,9583460.0,A,9686791.0,A,9642325.0,A,9818184.0,A,9929615.0,A,9911487.0,A,10005655.0,A,10060227.0,A,9611157.0,A,9743370.0,A,9645106.0,A,9551581.0,A,9618113.0,A,,,,,,,,
19084,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,3568989.0,A,3492843.0,A,3649898.0,A,3798887.0,A,4040196.0,A,4409466.0,A,4593328.0,A,4492082.0,A,4747292.0,A,5096986.0,A,5117103.0,A,5358394.0,A,5286454.0,A,5308599.0,A,5126759.0,A,5716425.0,A,5733293.0,A,6164233.0,A,6793828.0,A,7012873.0,A,7432020.0,A,7451687.0,A,7620812.0,A,7932695.0,A,8338983.0,A,8828419.0,A,9705099.0,A,10066859.0,A,10725745.0,A,11487505.0,A,12058481.0,A,12730470.0,A,13201547.0,A,14099462.0,A,14692151.0,A,15470638.0,A,15889887.0,A,16101053.0,A,17053183.0,A,17481383.0,A,17926823.0,A,18190243.0,A,18394570.0,A,19115682.0,A,19778408.0,A,20007070.0,A,20177247.0,A,21031782.0,A,20096068.0,A,20732747.0,A,20919982.0,A,21094666.0,A,21405352.0,A,,,,,,,,
19085,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,17962783.0,A,18015919.0,A,18954329.0,A,20190145.0,A,19988438.0,A,20852918.0,A,21863584.0,A,22272866.0,A,22459048.0,A,23378922.0,A,24180431.0,A,24068847.0,A,23007752.0,A,24497838.0,A,23846342.0,A,25778519.0,A,25833613.0,A,25747161.0,A,26000403.0,A,26995531.0,A,27341467.0,A,26760938.0,A,27706249.0,A,28017739.0,A,28553877.0,A,28957676.0,A,29526070.0,A,30646852.0,A,31088763.0,A,31392392.0,A,32287638.0,A,33846237.0,A,34057800.0,A,35911626.0,A,36919754.0,A,37806240.0,A,38373542.0,A,39525290.0,A,41211257.0,A,41743172.0,A,42170180.0,A,43161452.0,A,43140189.0,A,43375773.0,A,44235064.0,A,45030937.0,A,45513398.0,A,47306121.0,A,45688549.0,A,46115457.0,A,46329636.0,A,45839686.0,A,46136805.0,A,,,,,,,,
19086,5203,Northern America,1808,"Meat, Poultry",5321,Producing Animals/Slaughtered,1000 Head,2513139.0,A,2524483.0,A,2605247.0,A,2691278.0,A,2866308.0,A,2770917.0,A,3269335.0,A,3249855.0,A,3437243.0,A,3615871.0,A,3594733.0,A,3726784.0,A,3656862.0,A,3651451.0,A,3468555.0,A,3851173.0,A,3946545.0,A,4149306.0,A,4536162.0,A,4631925.0,A,4791042.0,A,4774823.0,A,4816542.0,A,4979717.0,A,5291057.0,A,5228570.0,A,5830838.0,A,6027162.0,A,6367277.0,A,6744529.0,A,7044136.0,A,7333616.0,A,7606352.0,A,8047880.0,A,8342337.0,A,8540280.0,A,8757414.0,A,8867051.0,A,9172844.0,A,9338157.0,A,9560152.0,A,9660571.0,A,9615839.0,A,9812666.0,A,9927068.0,A,9898866.0,A,9994236.0,A,10038420.0,A,9591318.0,A,9723224.0,A,9619947.0,A,9520312.0,A,9586900.0,A,9620382.0,A,9792110.0,A,9912274.0,A,10081366.0,A
19088,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,3562728.0,A,3489075.0,A,3645324.0,A,3792868.0,A,4033065.0,A,4404336.0,A,4587460.0,A,4486735.0,A,4743512.0,A,5091830.0,A,5111634.0,A,5353252.0,A,5291012.0,A,5313335.0,A,5132996.0,A,5767073.0,A,5859419.0,A,6167113.0,A,6802147.0,A,7014294.0,A,7434140.0,A,7458744.0,A,7632603.0,A,7938731.0,A,8343799.0,A,8834853.0,A,9711236.0,A,10074514.0,A,10731080.0,A,11492122.0,A,12067812.0,A,12752577.0,A,13309214.0,A,14215420.0,A,14812403.0,A,15591028.0,A,16057907.0,A,16294235.0,A,17207468.0,A,17640393.0,A,18110092.0,A,18627767.0,A,18813358.0,A,19335824.0,A,19997874.0,A,20138976.0,A,20595085.0,A,21110635.0,A,20165508.0,A,20801062.0,A,21017365.0,A,21029637.0,A,21343292.0,A,21676470.0,A,22335972.0,A,22855241.0,A,23331577.0,A
19089,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,17992024.0,A,18078257.0,A,18999223.0,A,20234869.0,A,20008801.0,A,20880316.0,A,21882401.0,A,22280230.0,A,22484504.0,A,23403285.0,A,24232126.0,A,24110093.0,A,23095801.0,A,24536676.0,A,23875371.0,A,25869614.0,A,25996168.0,A,25806010.0,A,26036829.0,A,27012485.0,A,27469977.0,A,26813593.0,A,27772078.0,A,28045552.0,A,28594181.0,A,29064758.0,A,29639896.0,A,30667403.0,A,31148584.0,A,31431428.0,A,32092929.0,A,33546867.0,A,34034014.0,A,35247874.0,A,36589715.0,A,37445626.0,A,38220823.0,A,39456053.0,A,40891877.0,A,41566208.0,A,42406180.0,A,43017514.0,A,43698094.0,A,44403922.0,A,44338523.0,A,44571125.0,A,46055112.0,A,47420930.0,A,46302470.0,A,46429218.0,A,46838214.0,A,46967800.0,A,47095872.0,A,47209804.0,A,47793537.0,A,49065876.0,A,50271100.0,A
19093,5203,Northern America,1807,Sheep and Goat Meat,5320,Producing Animals/Slaughtered,Head,18353128.0,A,17927845.0,A,16882588.0,A,15594613.0,A,13894438.0,A,13506788.0,A,13551399.0,A,12565530.0,A,11329487.0,A,11196207.0,A,11389062.0,A,10958091.0,A,10265296.0,A,9458188.0,A,8459330.0,A,7265161.0,A,6855894.0,A,5804005.0,A,5445880.0,A,6039630.0,A,6578405.0,A,7082300.0,A,7266410.0,A,7388710.0,A,6739120.0,A,6189731.0,A,5731543.0,A,5835844.0,A,6034350.0,A,6245955.0,A,6927617.0,A,6787371.0,A,6442493.0,A,6145150.0,A,5706024.0,A,5358721.0,A,4962201.0,A,4790763.0,A,4991949.0,A,4821588.0,A,4669548.0,A,4780517.0,A,4500301.0,A,4407229.0,A,4332785.0,A,4303935.0,A,4126035.0,A,4271257.0,A,4209657.0,A,4071245.0,A,3754027.0,A,3740352.0,A,3866697.0,A,3816756.0,A,3659157.0,A,3648161.0,A,3600064.0,A
19095,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,393265.0,A,381628.0,A,363795.0,A,338675.0,A,306647.0,A,304805.0,A,303108.0,A,281785.0,A,257489.0,A,257667.0,A,259959.0,A,254742.0,A,242343.0,A,218536.0,A,193920.0,A,175099.0,A,164893.0,A,145209.0,A,137956.0,A,149821.0,A,160144.0,A,173755.0,A,179377.0,A,181645.0,A,170573.0,A,161853.0,A,151283.0,A,160801.0,A,166710.0,A,174335.0,A,183864.0,A,178609.0,A,172991.0,A,159333.0,A,148983.0,A,140867.0,A,135694.0,A,130867.0,A,133865.0,A,128705.0,A,125833.0,A,126663.0,A,118551.0,A,106282.0,A,102720.0,A,112341.0,A,111923.0,A,111048.0,A,109063.0,A,104309.0,A,97162.0,A,100282.0,A,100478.0,A,99510.0,A,96054.0,A,95693.0,A,93382.0,A
19318,5207,South America,944,"Meat indigenous, cattle",5322,Production,Head,23531192.0,A,25250485.0,A,26627334.0,A,24171420.0,A,24185755.0,A,25311315.0,A,27074027.0,A,28956705.0,A,30938375.0,A,30839927.0,A,26911776.0,A,28411486.0,A,28050881.0,A,28894906.0,A,32780068.0,A,36373664.0,A,37492175.0,A,40004733.0,A,39256380.0,A,39104515.0,A,41253789.0,A,39596018.0,A,39269095.0,A,40186231.0,A,42451319.0,A,43427319.0,A,41520682.0,A,44024990.0,A,46485881.0,A,47826990.0,A,49821123.0,A,47835407.0,A,49163331.0,A,48819846.0,A,47935071.0,A,49843231.0,A,51617200.0,A,52026167.0,A,54814192.0,A,56203030.0,A,56826220.0,A,57871055.0,A,60032959.0,A,63439833.0,A,67343062.0,A,69589312.0,A,71709620.0,A,69938336.0,A,70097596.0,A,65418460.0,A,64007744.0,A,66208081.0,A,69370425.0,A,,,,,,,,
19320,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,4646669.0,A,4918537.0,A,5201194.0,A,4795143.0,A,4779967.0,A,4996735.0,A,5269373.0,A,5625920.0,A,6131579.0,A,5985611.0,A,5231334.0,A,5635989.0,A,5690252.0,A,5726640.0,A,6250437.0,A,6938713.0,A,7040513.0,A,7489230.0,A,7389838.0,A,7507137.0,A,7856581.0,A,7497701.0,A,7645769.0,A,7767384.0,A,8173960.0,A,8429965.0,A,7980249.0,A,8484926.0,A,8918229.0,A,9387767.0,A,9605069.0,A,9577595.0,A,9734905.0,A,10111766.0,A,10602583.0,A,11243380.0,A,11205860.0,A,10841020.0,A,11585179.0,A,11856172.0,A,11654829.0,A,12080206.0,A,12329834.0,A,13358294.0,A,14560419.0,A,15178745.0,A,15612627.0,A,15327234.0,A,15309929.0,A,14805910.0,A,14565873.0,A,14944178.0,A,15704808.0,A,,,,,,,,
19321,5207,South America,1094,"Meat indigenous, chicken",5323,Production,1000 Head,258583.0,A,273473.0,A,314728.0,A,350605.0,A,442018.0,A,461757.0,A,512588.0,A,552719.0,A,586610.0,A,671183.0,A,697885.0,A,781812.0,A,879123.0,A,992465.0,A,1008576.0,A,1096704.0,A,1184805.0,A,1359724.0,A,1625788.0,A,1920429.0,A,2008388.0,A,2130120.0,A,2103971.0,A,1937180.0,A,2089636.0,A,2291112.0,A,2534092.0,A,2550263.0,A,2449218.0,A,2751713.0,A,3072976.0,A,3437769.0,A,3742737.0,A,4033498.0,A,4681913.0,A,4779096.0,A,4680804.0,A,4769592.0,A,5234000.0,A,5399144.0,A,5792237.0,A,6085101.0,A,6094221.0,A,6568026.0,A,7216561.0,A,7337157.0,A,8072411.0,A,8606061.0,A,8845155.0,A,8491876.0,A,8932347.0,A,8990566.0,A,9522666.0,A,,,,,,,,
19323,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,300147.0,A,321998.0,A,374754.0,A,422547.0,A,531509.0,A,555994.0,A,615858.0,A,665252.0,A,736455.0,A,846218.0,A,879681.0,A,978116.0,A,1091890.0,A,1246742.0,A,1281477.0,A,1371068.0,A,1491035.0,A,1670901.0,A,1973092.0,A,2361874.0,A,2581806.0,A,2794302.0,A,2734671.0,A,2532819.0,A,2708126.0,A,2920493.0,A,3269526.0,A,3519800.0,A,3424977.0,A,3774152.0,A,4337336.0,A,4802034.0,A,5368425.0,A,5848144.0,A,6737333.0,A,6766328.0,A,7292496.0,A,7892252.0,A,8804772.0,A,9467720.0,A,9988262.0,A,10665039.0,A,11248040.0,A,12427579.0,A,12023526.0,A,12834911.0,A,13937691.0,A,15589651.0,A,15622412.0,A,16841101.0,A,17844524.0,A,18160095.0,A,19361859.0,A,,,,,,,,
19324,5207,South America,1070,"Meat indigenous, duck",5323,Production,1000 Head,4506.0,A,4842.0,A,5154.0,A,5543.0,A,5789.0,A,6217.0,A,6216.0,A,6486.0,A,6841.0,A,6804.0,A,6620.0,A,6536.0,A,6815.0,A,7140.0,A,7272.0,A,6965.0,A,7056.0,A,7326.0,A,7642.0,A,8464.0,A,9012.0,A,9622.0,A,10046.0,A,10546.0,A,11065.0,A,10691.0,A,10820.0,A,10824.0,A,10956.0,A,13471.0,A,18744.0,A,17924.0,A,20596.0,A,23079.0,A,14425.0,A,11036.0,A,11121.0,A,10649.0,A,10260.0,A,9749.0,A,9824.0,A,9980.0,A,10206.0,A,10234.0,A,10335.0,A,10596.0,A,10711.0,A,11277.0,A,11750.0,A,12215.0,A,12294.0,A,12547.0,A,12594.0,A,,,,,,,,
19326,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,7654.0,A,8245.0,A,8800.0,A,9640.0,A,10122.0,A,10872.0,A,10363.0,A,11019.0,A,11444.0,A,11255.0,A,10745.0,A,10375.0,A,10659.0,A,11263.0,A,11318.0,A,10268.0,A,10516.0,A,10997.0,A,11408.0,A,13255.0,A,14358.0,A,15800.0,A,16741.0,A,17651.0,A,18846.0,A,17840.0,A,18007.0,A,17492.0,A,17663.0,A,21063.0,A,27205.0,A,27151.0,A,30584.0,A,33682.0,A,22302.0,A,17766.0,A,17877.0,A,17263.0,A,16884.0,A,16219.0,A,16322.0,A,16595.0,A,16895.0,A,16931.0,A,17068.0,A,17650.0,A,17865.0,A,18974.0,A,19896.0,A,20501.0,A,20599.0,A,20917.0,A,20890.0,A,,,,,,,,
19327,5207,South America,1077,"Meat indigenous, geese",5323,Production,1000 Head,213.0,A,223.0,A,235.0,A,248.0,A,259.0,A,275.0,A,218.0,A,227.0,A,250.0,A,246.0,A,243.0,A,252.0,A,260.0,A,263.0,A,255.0,A,245.0,A,226.0,A,228.0,A,253.0,A,250.0,A,243.0,A,295.0,A,312.0,A,335.0,A,336.0,A,355.0,A,356.0,A,357.0,A,358.0,A,385.0,A,313.0,A,378.0,A,389.0,A,380.0,A,350.0,A,330.0,A,335.0,A,335.0,A,345.0,A,351.0,A,356.0,A,366.0,A,383.0,A,386.0,A,391.0,A,400.0,A,410.0,A,420.0,A,420.0,A,420.0,A,420.0,A,425.0,A,425.0,A,,,,,,,,
19329,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,538.0,A,568.0,A,602.0,A,636.0,A,667.0,A,712.0,A,548.0,A,575.0,A,651.0,A,641.0,A,637.0,A,654.0,A,670.0,A,677.0,A,651.0,A,620.0,A,562.0,A,565.0,A,639.0,A,639.0,A,624.0,A,778.0,A,826.0,A,892.0,A,894.0,A,946.0,A,948.0,A,950.0,A,952.0,A,1026.0,A,795.0,A,985.0,A,984.0,A,956.0,A,876.0,A,816.0,A,826.0,A,826.0,A,856.0,A,867.0,A,880.0,A,905.0,A,946.0,A,952.0,A,962.0,A,978.0,A,995.0,A,1018.0,A,1018.0,A,1018.0,A,1018.0,A,1028.0,A,1028.0,A,,,,,,,,
19330,5207,South America,1032,"Meat indigenous, goat",5322,Production,Head,5917568.0,A,5944685.0,A,5950814.0,A,6095870.0,A,6122684.0,A,6443320.0,A,5761140.0,A,5737387.0,A,5761627.0,A,5776751.0,A,5843004.0,A,5825581.0,A,5825226.0,A,5524743.0,A,5344992.0,A,5369350.0,A,5335374.0,A,5372578.0,A,5377355.0,A,5243434.0,A,5283276.0,A,5294366.0,A,5197856.0,A,5144322.0,A,5461212.0,A,5386033.0,A,5716859.0,A,6076991.0,A,6268291.0,A,6508148.0,A,6666054.0,A,6670982.0,A,6861808.0,A,6811069.0,A,7443267.0,A,5513102.0,A,5832054.0,A,6107361.0,A,6267331.0,A,6246342.0,A,6216626.0,A,6332159.0,A,6308903.0,A,6374048.0,A,6386461.0,A,6390769.0,A,6452227.0,A,6414606.0,A,6366181.0,A,6640674.0,A,6576428.0,A,6622008.0,A,6660214.0,A,,,,,,,,
19332,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,64106.0,A,67094.0,A,65670.0,A,66623.0,A,67446.0,A,72081.0,A,62718.0,A,62044.0,A,63034.0,A,63496.0,A,64530.0,A,64273.0,A,64971.0,A,62995.0,A,62165.0,A,60930.0,A,61617.0,A,61552.0,A,61439.0,A,57814.0,A,58303.0,A,58338.0,A,57314.0,A,55717.0,A,59580.0,A,58718.0,A,62521.0,A,67333.0,A,69873.0,A,70131.0,A,72481.0,A,72550.0,A,75146.0,A,72971.0,A,83635.0,A,61057.0,A,67608.0,A,69705.0,A,70046.0,A,72133.0,A,68680.0,A,70570.0,A,69844.0,A,70666.0,A,71086.0,A,71432.0,A,72059.0,A,71600.0,A,70669.0,A,71606.0,A,72062.0,A,73037.0,A,73499.0,A,,,,,,,,
19333,5207,South America,1120,"Meat indigenous, horse",5322,Production,Head,651400.0,A,713775.0,A,814347.0,A,985654.0,A,932862.0,A,943348.0,A,954134.0,A,1036694.0,A,1037811.0,A,1007656.0,A,972832.0,A,983530.0,A,1006843.0,A,728123.0,A,709616.0,A,837064.0,A,703329.0,A,781704.0,A,781313.0,A,641161.0,A,604712.0,A,562539.0,A,540124.0,A,608200.0,A,534179.0,A,388294.0,A,356486.0,A,348527.0,A,373739.0,A,380142.0,A,441753.0,A,511762.0,A,515308.0,A,486097.0,A,476809.0,A,475344.0,A,486718.0,A,475125.0,A,520657.0,A,539179.0,A,572396.0,A,557683.0,A,562299.0,A,518987.0,A,524942.0,A,565799.0,A,557637.0,A,531506.0,A,501467.0,A,469547.0,A,445793.0,A,460129.0,A,447945.0,A,,,,,,,,
19335,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,76437.0,A,88294.0,A,109305.0,A,142064.0,A,136645.0,A,122361.0,A,128340.0,A,137265.0,A,144687.0,A,146095.0,A,138764.0,A,142372.0,A,134303.0,A,91194.0,A,94728.0,A,111246.0,A,100026.0,A,109222.0,A,114646.0,A,90947.0,A,89357.0,A,89657.0,A,89226.0,A,96289.0,A,86858.0,A,66078.0,A,65615.0,A,66813.0,A,70910.0,A,73046.0,A,82820.0,A,92583.0,A,91832.0,A,88973.0,A,86938.0,A,86497.0,A,88525.0,A,85430.0,A,95501.0,A,98234.0,A,99075.0,A,101865.0,A,101802.0,A,92893.0,A,94961.0,A,103057.0,A,100835.0,A,91462.0,A,86894.0,A,80935.0,A,77425.0,A,79657.0,A,79272.0,A,,,,,,,,
19336,5207,South America,1161,"Meat indigenous, other camelids",5322,Production,Head,753678.0,A,841360.0,A,688359.0,A,789810.0,A,482830.0,A,480280.0,A,468180.0,A,484330.0,A,507610.0,A,541160.0,A,502029.0,A,478398.0,A,471336.0,A,483468.0,A,470423.0,A,466867.0,A,466624.0,A,468161.0,A,463721.0,A,440770.0,A,445991.0,A,444863.0,A,552562.0,A,434011.0,A,415103.0,A,407314.0,A,407961.0,A,422350.0,A,433100.0,A,473225.0,A,417120.0,A,461000.0,A,431000.0,A,460360.0,A,427941.0,A,415876.0,A,437454.0,A,455353.0,A,479221.0,A,494737.0,A,492230.0,A,532691.0,A,533000.0,A,540000.0,A,536983.0,A,546199.0,A,548573.0,A,578682.0,A,620336.0,A,616795.0,A,655712.0,A,675000.0,A,675203.0,A,,,,,,,,
19338,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,26704.0,A,29848.0,A,24330.0,A,27970.0,A,16908.0,A,16805.0,A,16358.0,A,16929.0,A,17816.0,A,18954.0,A,17533.0,A,16670.0,A,16394.0,A,16820.0,A,16338.0,A,16197.0,A,16174.0,A,16215.0,A,16041.0,A,15309.0,A,15523.0,A,15452.0,A,18409.0,A,14748.0,A,14210.0,A,13976.0,A,14000.0,A,14619.0,A,15181.0,A,15182.0,A,13944.0,A,14278.0,A,13430.0,A,13415.0,A,12513.0,A,12300.0,A,12610.0,A,13236.0,A,13725.0,A,14218.0,A,14282.0,A,15145.0,A,15222.0,A,16174.0,A,15643.0,A,15816.0,A,16428.0,A,17464.0,A,17554.0,A,17560.0,A,18758.0,A,19474.0,A,19480.0,A,,,,,,,,
19339,5207,South America,1055,"Meat indigenous, pig",5322,Production,Head,15441163.0,A,15872917.0,A,15350091.0,A,15807709.0,A,16578922.0,A,17974148.0,A,18433700.0,A,18462116.0,A,19084823.0,A,19834930.0,A,21090536.0,A,20674692.0,A,20635154.0,A,20942732.0,A,21875765.0,A,22351681.0,A,23011804.0,A,23488634.0,A,24221031.0,A,26211053.0,A,26241838.0,A,24558151.0,A,25325284.0,A,23614490.0,A,24477770.0,A,25752244.0,A,28358025.0,A,27786311.0,A,26265423.0,A,26225180.0,A,28282125.0,A,30017750.0,A,32909796.0,A,37074567.0,A,38637259.0,A,39651151.0,A,41367726.0,A,45378630.0,A,48791712.0,A,52378866.0,A,52351714.0,A,54877055.0,A,55672001.0,A,56689789.0,A,57063791.0,A,49792944.0,A,54732352.0,A,54224441.0,A,54463503.0,A,56041133.0,A,57688070.0,A,60752590.0,A,62123496.0,A,,,,,,,,
